transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,product_name_master,category_master,revenue,discount_amount,net_revenue
3815,865,Jessica Patterson,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-01-07,3,UPI,0.25,e3592139e35c685053cfae7009c4f6e4c20ba3034c91d18a59d67a907a108aad,XXXXXX0460,failed,TV,Electronics,135000.0,33750.0,101250.0
3816,669,Joseph Moses,104,8000.0,Shoes,Clothing,offline,Chennai,2025-10-12,4,UPI,0.15,9cb732cf9d48ded2310a286dea0f0b123ae17e7b448470cd5d7657c68cdd150e,XXXXXX1125,successful,Shoes,Clothing,32000.0,4800.0,27200.0
3817,930,Jason Hubbard,103,1300.0,Shirt,Clothing,online,Chennai,2025-07-06,5,Cash,0.05,09e9b260dc2f30dedf0b45d60c5a6c7ce771a0c15dbee63decc7766311217951,XXXXXX5628,successful,Shirt,Clothing,6500.0,325.0,6175.0
3818,149,Ashley Mejia,103,1300.0,Shirt,Clothing,online,Chennai,2025-08-31,2,UPI,0.15,8318efc7a721b12bf05c325351d78424b571cb4130b1f8a2602d30190b28e09c,XXXXXX6443,successful,Shirt,Clothing,2600.0,390.0,2210.0
3819,181,Maria Robinson,106,80000.0,Sofa,FURN,offline,Delhi,2025-08-31,3,NetBanking,0.05,35422c1d429d29fd2762fbd57ed7705b3be3f22ec4f67a573b7f5bb5321a12fa,XXXXXX2717,successful,Sofa,Furniture,240000.0,12000.0,228000.0
3820,726,Joshua Walker,106,80000.0,Sofa,FURN,online,Mumbai,2026-02-23,5,Cash,0.2,63e5ca8242fb7f7c6d10760728a8a511b7d5ae711b1dbc00eeaf6148d9ca2b82,XXXXXX9809,successful,Sofa,Furniture,400000.0,80000.0,320000.0
3821,316,James Jordan,105,45000.0,Tv,Electronics,offline,Delhi,2026-02-01,3,Cash,0.3,52cc9379119970827060a3c043d5edcee6c07fc407117f771c7a4cc29cfb393a,XXXXXX4613,successful,TV,Electronics,135000.0,40500.0,94500.0
3821,316,James Jordan,105,45000.0,Tv,Electronics,offline,Delhi,2026-02-01,3,Cash,0.3,52cc9379119970827060a3c043d5edcee6c07fc407117f771c7a4cc29cfb393a,XXXXXX4613,failed,TV,Electronics,135000.0,40500.0,94500.0
3822,365,Lynn Chavez,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-10-04,1,UPI,0.1,b626d621577d682a20c822eb78366df61047e298b978a64d98665801c5ceb0a3,XXXXXX4171,successful,Dining Table,Furniture,50000.0,5000.0,45000.0
3823,539,Kari Austin,102,70000.0,Phone,Electronics,offline,Bangalore,2025-05-15,4,Cash,0.15,757cccc1922bbfdf8af4ed25e9ea49be29ef0667bd6bbaef93a64f37aace7acf,XXXXXX0010,successful,Phone,Electronics,280000.0,42000.0,238000.0
3824,350,Gregory Knapp,104,8000.0,Shoes,CLOTH,online,Chennai,2025-04-27,1,Cash,0.2,4f09a15e328f19000e5811f4bccc308a2e4f775d365991c886fb30e0458a2bc5,XXXXXX3947,successful,Shoes,Clothing,8000.0,1600.0,6400.0
3825,295,Samuel Decker,109,65000.0,Refrigerator,HOME,online,Mumbai,2025-12-11,2,Card,0.05,7301bc79347bfc4125e022f75880e5973eda2f667573ac194466336ccfec9bc4,XXXXXX4676,successful,Refrigerator,Home Appliances,130000.0,6500.0,123500.0
3826,701,Dylan Stanley,103,1300.0,Shirt,CLOTH,online,Mumbai,2025-11-02,1,Cash,0.05,974f7f67495c81357ec6b5b9421599edf04b9dba6cec20b26ef38adcf9d5ad0e,XXXXXX1562,successful,Shirt,Clothing,1300.0,65.0,1235.0
3827,322,Allison Foster,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-07-11,1,NetBanking,0.15,5ff3a34393adaf6d3874cba884ad0436a0940b9089db8a19a715cef1196982a9,XXXXXX7370,successful,Laptop,Electronics,250000.0,37500.0,212500.0
3828,638,Kaitlyn Reed,109,65000.0,Refrigerator,HOME,offline,Bangalore,2025-09-19,5,UPI,0.1,9377a12deff95b3939bc7e81ca44d337752bfac1bc01af00976b9b51024df80a,XXXXXX2113,successful,Refrigerator,Home Appliances,325000.0,32500.0,292500.0
3829,778,Angela Park,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-04-30,4,UPI,0.25,78fb938d79940e4b665bbcec47ccdb9237c1bbe6261d8d7577d414dee1e5c660,XXXXXX1196,successful,Microwave,Home Appliances,180000.0,45000.0,135000.0
3830,344,Brian Wells,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-05-29,2,NetBanking,0.05,d3576764638ccac80ca023acdacee7c67025a4afe346a88a9a1de96652089cd7,XXXXXX9708,successful,Mixer Grinder,Home Appliances,30000.0,1500.0,28500.0
3831,574,Carl Barrera,109,65000.0,Refrigerator,HOME,offline,Bangalore,2025-05-26,4,NetBanking,0.15,65bac5b5f62828c20a2a15fdbae86d939aadd4d6b4647e3d96933a9d54ec8229,XXXXXX6775,successful,Refrigerator,Home Appliances,260000.0,39000.0,221000.0
3832,828,Anthony Garner,104,8000.0,Shoes,clothing,online,Hyderabad,2026-10-02,3,Cash,0.35,e0fce0818dda98b5ed467db0fba97a3550fe5c401e32531a79a2739a0d76b456,XXXXXX4149,successful,Shoes,Clothing,24000.0,8400.0,15600.0
3833,881,Sarah Guerrero,104,8000.0,Shoes,Clothing,online,Bangalore,2025-05-04,3,UPI,0.05,24ebfd46331edd85d7f408a907f7a6b0f75b1204bb7ca18fa01cb69fe9629578,XXXXXX8911,successful,Shoes,Clothing,24000.0,1200.0,22800.0
3834,759,Lisa Butler,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-09-27,5,NetBanking,0.15,9201d5c939311afca04d954e2960448f25afc2f5eaf99a11fc11a91916ad7f6f,XXXXXX0071,successful,Laptop,Electronics,1250000.0,187500.0,1062500.0
3835,806,Jacqueline Cantu,108,15000.0,Mixer Grinder,home appliances,offline,Chennai,2025-11-11,1,NetBanking,0.15,bad84afa5c740ef5260b7a4fc808f8620d6723099edd27ad2ce5b6ddbdce3bc2,XXXXXX4533,successful,Mixer Grinder,Home Appliances,15000.0,2250.0,12750.0
3836,678,David Barnett,106,80000.0,Sofa,FURN,online,Delhi,2025-07-13,2,UPI,0.2,29346c91cb32479c2608cace696ec483222a382ecd6a1e13653ffba5b342fb33,XXXXXX9972,successful,Sofa,Furniture,160000.0,32000.0,128000.0
3837,359,Ryan Williams,105,45000.0,Tv,Electronics,offline,Delhi,2025-09-22,2,UPI,0.1,06204311b1bc37521e80b495f291436159c5253c4ca8ed1610b0d9c0788f8134,XXXXXX5599,successful,TV,Electronics,90000.0,9000.0,81000.0
3837,359,Ryan Williams,105,45000.0,Tv,Electronics,offline,Delhi,2025-09-22,2,UPI,0.1,06204311b1bc37521e80b495f291436159c5253c4ca8ed1610b0d9c0788f8134,XXXXXX5599,failed,TV,Electronics,90000.0,9000.0,81000.0
3838,620,Alexander Meyer,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-12-16,3,Card,0.15,58df4a025ecd1f67650a5bf628a920fd353d9bcacb607178214845ca70638a1e,XXXXXX8157,successful,Mixer Grinder,Home Appliances,45000.0,6750.0,38250.0
3839,119,Dana Castro,101,250000.0,Laptop,Electronics,online,Delhi,2025-09-12,1,UPI,0.05,f3d6a29279135dc25a3dacec37f5cb26b749fa5af90e2e1eabadea38ada6568a,XXXXXX1072,successful,Laptop,Electronics,250000.0,12500.0,237500.0
3840,580,Meredith Walker,104,8000.0,Shoes,CLOTH,online,Chennai,2025-08-31,5,UPI,0.3,f29e42c5b06edfce5f576f23739a0f023296bcfb7e2fa268ac654c16f619d742,XXXXXX7146,successful,Shoes,Clothing,40000.0,12000.0,28000.0
3841,757,Yvette Clark,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-08-27,4,Cash,0.4,fb83e27ab1213d4d5e5851d2d484c4c7ccf0287f07aa72434328697fb67265cc,XXXXXX6334,successful,Microwave,Home Appliances,180000.0,72000.0,108000.0
3842,155,James Fleming,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-10-16,1,NetBanking,0.3,757747dec6cc3962271c688769fb13c73c36a5ea4c19c3beb1c519adc193e3ff,XXXXXX8486,successful,Laptop,Electronics,250000.0,75000.0,175000.0
3843,694,Lori Barrera,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-12-14,3,NetBanking,0.05,89d04fad7a8834b711f0ab6136ab49484b1963cc23189e9bae32ca64de46fd72,XXXXXX4973,successful,TV,Electronics,135000.0,6750.0,128250.0
3844,402,Patricia Herring,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-08-27,1,UPI,0.1,8e5c2b20eaa09a4e3d4f41e82809727e23d4777bdb4d07f69f9b40e687ac141e,XXXXXX5134,successful,Refrigerator,Home Appliances,65000.0,6500.0,58500.0
3845,200,Miguel Proctor,102,70000.0,Phone,Electronics,online,Delhi,2025-07-19,2,UPI,0.15,9e8e3e96cbcc9c7acf49b3f51789856ddbf3b1f2e36efd6d8ba845663e3742b4,XXXXXX5835,successful,Phone,Electronics,140000.0,21000.0,119000.0
3846,935,Samantha Brewer,106,80000.0,Sofa,furniture,online,Mumbai,2025-09-24,2,Cash,0.05,51fdae50bdf464fdc7a15a5bd5da64b719d1fc3f2ded0fc1bd433f9b79ee860b,XXXXXX9224,successful,Sofa,Furniture,160000.0,8000.0,152000.0
3847,988,John Thomas,102,70000.0,Phone,Electronics,offline,Delhi,2025-08-18,1,Card,0.4,9137fdca7f564c9993f78c995a679bbe6e035b9342ff4626bc724be8c1797670,XXXXXX9139,successful,Phone,Electronics,70000.0,28000.0,42000.0
3848,674,Haley Alvarez,104,8000.0,Shoes,clothing,offline,Bangalore,2025-06-24,5,Card,0.15,93c41008d2c7d281e67d383836fc615f9686eb3dcbfcb38dcec394e7f0731028,XXXXXX8272,successful,Shoes,Clothing,40000.0,6000.0,34000.0
3849,285,Amanda Anderson,102,70000.0,Phone,Electronics,offline,Chennai,2026-09-03,1,Cash,0.15,b16f4e6d8be3b6bfd68203c6498a14c19a23148a6faa7159900571cfda9889db,XXXXXX0174,successful,Phone,Electronics,70000.0,10500.0,59500.0
3850,454,Larry Perkins,103,1300.0,Shirt,CLOTH,online,Mumbai,2026-04-15,4,Card,0.25,716eaa87d41bd6c37ac8a45267e5a7377fc0d7c3a44475ec132ebf70dbaaedfd,XXXXXX5336,successful,Shirt,Clothing,5200.0,1300.0,3900.0
3851,810,Mary Martin,102,70000.0,Phone,Electronics,online,Delhi,2026-01-14,5,Card,0.05,1462c2728229b3a428677b94f8422d00899bc10bed7f804e7e7475d51169cc77,XXXXXX3960,successful,Phone,Electronics,350000.0,17500.0,332500.0
3852,759,Lisa Butler,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-12-15,1,Card,0.35,9201d5c939311afca04d954e2960448f25afc2f5eaf99a11fc11a91916ad7f6f,XXXXXX0071,successful,Laptop,Electronics,250000.0,87500.0,162500.0
3853,495,John Cummings,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-06-17,1,Card,0.2,deff447adabc5e132c994d4648ccfe19ea87da1c2fb3bd0725013ed00b33f7e0,XXXXXX7125,successful,Laptop,Electronics,250000.0,50000.0,200000.0
3854,394,Jeffrey Johnson,105,45000.0,Tv,Electronics,offline,Mumbai,2026-11-04,5,UPI,0.35,5ac931c3f19a95924b537b3b94468f6e61b2ddda9176a14cbe1f98b3e87479c8,XXXXXX5341,successful,TV,Electronics,225000.0,78750.0,146250.0
3854,394,Jeffrey Johnson,105,45000.0,Tv,Electronics,offline,Mumbai,2026-11-04,5,UPI,0.35,5ac931c3f19a95924b537b3b94468f6e61b2ddda9176a14cbe1f98b3e87479c8,XXXXXX5341,failed,TV,Electronics,225000.0,78750.0,146250.0
3855,188,Allison Oliver,107,50000.0,Dining Table,furniture,online,Hyderabad,2025-12-12,5,UPI,0.05,439c379db3104f1775b7d94c3bb5fb7da619570aa9a03f7d9795fc13f5684505,XXXXXX7624,successful,Dining Table,Furniture,250000.0,12500.0,237500.0
3856,494,Russell Estes,107,50000.0,Dining Table,furniture,offline,Chennai,2026-07-02,1,Card,0.25,bab9061b4b30baef2d716c237ba2b06d55f6b3b590586553fa2f8fa33f69dcb1,XXXXXX8527,successful,Dining Table,Furniture,50000.0,12500.0,37500.0
3857,699,Kristin Hawkins,106,80000.0,Sofa,FURN,offline,Mumbai,2026-04-08,4,Cash,0.4,e471618908bd1db4a654ac6628cd5a61768720cdd8dd4b481bef556f860b704b,XXXXXX3116,successful,Sofa,Furniture,320000.0,128000.0,192000.0
3858,550,Raymond Martinez,105,45000.0,Tv,Electronics,offline,Chennai,2025-06-24,3,Cash,0.25,e02061a735abe9b0b49ac07f0fb676491345a3d24a3687d096f48abc364e8b22,XXXXXX9650,successful,TV,Electronics,135000.0,33750.0,101250.0
3859,994,Amy Edwards,106,80000.0,Sofa,furniture,offline,Mumbai,2025-06-28,1,NetBanking,0.3,51ddb947b711d62a6825287f5c59c5b6c70e0b83155cd71c0c8d8d76c7a397cf,XXXXXX0933,successful,Sofa,Furniture,80000.0,24000.0,56000.0
3860,911,Kelly Le,108,15000.0,Mixer Grinder,HOME,offline,Delhi,2025-11-21,5,Cash,0.35,cbffc93beafe626b9849d01039f0c856849d8832f104e0d4fce7b804e015318b,XXXXXX5769,successful,Mixer Grinder,Home Appliances,75000.0,26250.0,48750.0
3861,284,Erin Richmond,101,250000.0,Laptop,Electronics,offline,Chennai,2026-07-03,5,UPI,0.05,d8ab4780a03f23d4999c052542ccf2ca24cd1f49a81c1b036696f0168d2abda0,XXXXXX8578,successful,Laptop,Electronics,1250000.0,62500.0,1187500.0
3862,285,Amanda Anderson,106,80000.0,Sofa,FURN,online,Chennai,2026-04-07,4,Cash,0.3,b16f4e6d8be3b6bfd68203c6498a14c19a23148a6faa7159900571cfda9889db,XXXXXX0174,successful,Sofa,Furniture,320000.0,96000.0,224000.0
3863,131,Pamela Peterson,101,250000.0,Laptop,Electronics,online,Bangalore,2026-01-31,5,Cash,0.3,28b8883658580d5d23c90b08b705f71911fc97ba36150f89090da069e07ec881,XXXXXX8147,successful,Laptop,Electronics,1250000.0,375000.0,875000.0
3864,27,Ashley Simpson,105,45000.0,Tv,Electronics,offline,Chennai,2026-01-12,2,NetBanking,0.35,e6edf61ee79d5215b3e080ebc172859c467c7801fa97e8683692c77e1f804cf5,XXXXXX5505,successful,TV,Electronics,90000.0,31499.999999999996,58500.0
3865,70,David Parker,101,250000.0,Laptop,Electronics,offline,Delhi,2026-03-04,2,NetBanking,0.2,783933567c2b7dc7718e071667e3019aedf05a35b3c96ed12253c8e5315f1b51,XXXXXX2107,successful,Laptop,Electronics,500000.0,100000.0,400000.0
3866,323,Victoria Phillips,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-03-08,5,UPI,0.25,efb886dfcda463d9db025884f2bf890bdc5a9dd08f82cde9dabbd1248637af70,XXXXXX0994,successful,Microwave,Home Appliances,225000.0,56250.0,168750.0
3867,613,Vanessa Vasquez,106,80000.0,Sofa,FURN,offline,Hyderabad,2026-02-16,5,UPI,0.15,610913848757d180bf35ab668754e31ad9ef21b9d62e13a4fc6d4e23d390438c,XXXXXX4380,successful,Sofa,Furniture,400000.0,60000.0,340000.0
3868,960,Michaela Brown,110,45000.0,Microwave,HOME,offline,Delhi,2025-06-25,4,NetBanking,0.25,e2efd544ce00db9dad814def9b29b1e70adffb86b661f6d8cc94e0cac18b242b,XXXXXX9942,successful,Microwave,Home Appliances,180000.0,45000.0,135000.0
3869,501,Tammy Gomez,110,45000.0,Microwave,home appliances,offline,Bangalore,2025-10-13,5,Cash,0.1,58113ab88f9317b8700f6fd27a1d7cb397cf94a31555421520f21b10a0f31bab,XXXXXX1201,successful,Microwave,Home Appliances,225000.0,22500.0,202500.0
3870,242,James Pham,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-05-03,3,Cash,0.35,1a6d54e22d1fefc356bccdd94d8c7bf0567ea3ffb9d6f66189713154ab3e3c56,XXXXXX3250,successful,Mixer Grinder,Home Appliances,45000.0,15749.999999999998,29250.0
3871,899,Whitney Avila,101,250000.0,Laptop,Electronics,offline,Delhi,2026-03-25,1,NetBanking,0.4,c9edf608ce0d388914a91fd598f7e3f783f0dd84d708edc086a410533891d522,XXXXXX3615,successful,Laptop,Electronics,250000.0,100000.0,150000.0
3872,11,James Leblanc,102,70000.0,Phone,Electronics,offline,Delhi,2026-03-14,3,UPI,0.05,94996625068723cbf9e80a28bce46f1407ffcf1cdcbce738bcb8fdb01580e696,XXXXXX0360,successful,Phone,Electronics,210000.0,10500.0,199500.0
3873,458,Jared Lane,107,50000.0,Dining Table,FURN,offline,Hyderabad,2026-02-01,3,NetBanking,0.25,ba2f55088921ddc26fb09e0dd19e32c0553e9c5ab600d7b74e91ab9a6c400b8a,XXXXXX2658,successful,Dining Table,Furniture,150000.0,37500.0,112500.0
3874,836,Jennifer Ross,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-03-16,1,NetBanking,0.4,ef0bef0fdb7a178d2fa42297b9be31014516395f8959b3b1ec39bff5ef0d68b2,XXXXXX1995,successful,Refrigerator,Home Appliances,65000.0,26000.0,39000.0
3875,916,Betty Mcdaniel,109,65000.0,Refrigerator,home appliances,offline,Chennai,2025-09-08,3,Cash,0.3,08625e246a3b32fbb6ad88859554074da8ad32b714e34f877613a4a448a742bc,XXXXXX6268,successful,Refrigerator,Home Appliances,195000.0,58500.0,136500.0
3875,916,Betty Mcdaniel,109,65000.0,Refrigerator,home appliances,offline,Chennai,2025-09-08,3,Cash,0.3,08625e246a3b32fbb6ad88859554074da8ad32b714e34f877613a4a448a742bc,XXXXXX6268,failed,Refrigerator,Home Appliances,195000.0,58500.0,136500.0
3876,42,Michael Swanson,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-11-24,4,Cash,0.05,2615f974566f2ecc01a92b6411128e01a981c9c884e0f7408bdac3eace0809b1,XXXXXX2466,successful,Shirt,Clothing,5200.0,260.0,4940.0
3877,387,Kenneth Rocha,105,45000.0,Tv,Electronics,online,Mumbai,2025-05-09,3,NetBanking,0.35,f42d5e3c5f55e537502d2540211ae55523fc461e910545d2c4282f0a5c5ffa3c,XXXXXX3283,successful,TV,Electronics,135000.0,47250.0,87750.0
3878,835,Juan Watkins,102,70000.0,Phone,Electronics,offline,Delhi,2026-11-04,1,NetBanking,0.3,c7c332cf10df7af299697c6e03a82aa6fb34908c69ab94ea0fe3f00a3d8b8d47,XXXXXX2580,successful,Phone,Electronics,70000.0,21000.0,49000.0
3879,307,Evelyn Bridges,103,1300.0,Shirt,Clothing,online,Chennai,2026-03-17,3,Cash,0.15,59e9b8b9bca986388f75ce21309fefec20febee5fbc1c44b9f0d9bc12c29ac6b,XXXXXX7428,successful,Shirt,Clothing,3900.0,585.0,3315.0
3880,237,Jamie Casey,102,70000.0,Phone,Electronics,online,Mumbai,2026-03-30,5,Cash,0.05,6de0aa5d870a6192bff5a57fb71945abbf6ec1af4ee37571c17c51188567f8f0,XXXXXX9410,successful,Phone,Electronics,350000.0,17500.0,332500.0
3881,476,Jill Bryant,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-02-03,2,UPI,0.2,6d0beadbc80d6105bb0a721dd945546353145455dc6ddaf5cb5707d8e31fafae,XXXXXX9421,successful,Dining Table,Furniture,100000.0,20000.0,80000.0
3882,490,Ian Cummings,104,8000.0,Shoes,Clothing,offline,Chennai,2025-12-29,3,NetBanking,0.4,52f379e65d2156c1fdcebd1e3489cb7dbdcb2c8d9c3da999823bf4faf99c8495,XXXXXX7175,successful,Shoes,Clothing,24000.0,9600.0,14400.0
3883,460,Cynthia Schultz,108,15000.0,Mixer Grinder,HOME,offline,Bangalore,2025-07-21,1,Cash,0.3,e66d7d07575680a3871a3a73cff9996b5c421358ac7957302e717af68d61ea0c,XXXXXX0781,successful,Mixer Grinder,Home Appliances,15000.0,4500.0,10500.0
3884,489,Jennifer Bell,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-09-06,3,UPI,0.1,f112b0e97229aa84690263f87bc829e9338d397aaf9790aa5ca2d7a7f0d8290c,XXXXXX2318,successful,Laptop,Electronics,750000.0,75000.0,675000.0
3885,687,Robert Estrada,107,50000.0,Dining Table,furniture,online,Hyderabad,2026-04-04,5,NetBanking,0.2,c3247b8e7d93f18177755e97012815788f24b57e3afc4d29cce01c6e38304046,XXXXXX9773,successful,Dining Table,Furniture,250000.0,50000.0,200000.0
3886,335,Jacob Evans,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-09-20,3,Cash,0.05,4e9a4154675455f45a1af6bccec6488cea6ca308837029b0d2ce6290557a126f,XXXXXX9310,successful,Laptop,Electronics,750000.0,37500.0,712500.0
3887,368,Emily Scott,104,8000.0,Shoes,clothing,online,Mumbai,2025-08-01,4,UPI,0.2,3d25dd5d7c199750096763cdaeed68f87a7b1787eb721495e9bee99ca4740c63,XXXXXX9634,successful,Shoes,Clothing,32000.0,6400.0,25600.0
3888,712,Laura Rogers,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-02-22,5,Cash,0.35,ed8ed02dbfef163e6a3d9e1ac9103490bbeeab074e58ee8094f0028dffb4e3e1,XXXXXX5295,successful,Phone,Electronics,350000.0,122499.99999999999,227500.0
3888,712,Laura Rogers,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-02-22,5,Cash,0.35,ed8ed02dbfef163e6a3d9e1ac9103490bbeeab074e58ee8094f0028dffb4e3e1,XXXXXX5295,failed,Phone,Electronics,350000.0,122499.99999999999,227500.0
3889,257,Courtney Terrell,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-07-27,2,Card,0.1,8aaf453dc682fdf7a438f81f333d07c2e20f4ff5fd71f69768005e27af656133,XXXXXX1354,successful,Sofa,Furniture,160000.0,16000.0,144000.0
3890,88,Alex Mccullough,110,45000.0,Microwave,home appliances,offline,Chennai,2025-06-16,1,NetBanking,0.3,1e09ed52b80b0898c8d376f7ee65937e0c869aefe8677c0b8b32f3a975a1ea28,XXXXXX4131,successful,Microwave,Home Appliances,45000.0,13500.0,31500.0
3891,316,James Jordan,106,80000.0,Sofa,FURN,offline,Delhi,2026-02-18,5,Cash,0.35,52cc9379119970827060a3c043d5edcee6c07fc407117f771c7a4cc29cfb393a,XXXXXX4613,successful,Sofa,Furniture,400000.0,140000.0,260000.0
3892,721,Robert Villa,106,80000.0,Sofa,furniture,online,Mumbai,2026-02-11,4,UPI,0.3,a7e0df9ca4874d27c55446bf291693525e2ff838f7a7a06b7b39b8810f9e8b54,XXXXXX1453,successful,Sofa,Furniture,320000.0,96000.0,224000.0
3893,846,Chris Garcia,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-03-12,1,UPI,0.2,d839d7118047ab5dff4427101725c4ba59e0ae6cd0053aa87b863517f77574a8,XXXXXX9191,successful,Refrigerator,Home Appliances,65000.0,13000.0,52000.0
3894,80,Cynthia Petersen,103,1300.0,Shirt,clothing,offline,Delhi,2026-01-22,2,UPI,0.4,d4470663f377758931c7122a64ac8da5f30e4646f023fa1ef7ae44e031844b02,XXXXXX8715,successful,Shirt,Clothing,2600.0,1040.0,1560.0
3895,792,Jeff Norris,102,70000.0,Phone,Electronics,online,Delhi,2026-02-26,4,Cash,0.4,842df8f12332b1a7fa2c08057c4705c530e43495f728a656be07a6bfe6181910,XXXXXX6966,successful,Phone,Electronics,280000.0,112000.0,168000.0
3896,149,Ashley Mejia,104,8000.0,Shoes,CLOTH,offline,Chennai,2026-04-14,1,UPI,0.25,8318efc7a721b12bf05c325351d78424b571cb4130b1f8a2602d30190b28e09c,XXXXXX6443,successful,Shoes,Clothing,8000.0,2000.0,6000.0
3897,658,Douglas Sanders,110,45000.0,Microwave,HOME,online,Bangalore,2025-09-12,5,UPI,0.3,d829ec5b2756f5555ac366a23386ffea9a581aa41fc04a4c8b5b7c79c69aded1,XXXXXX7580,successful,Microwave,Home Appliances,225000.0,67500.0,157500.0
3898,481,Valerie Phillips,101,250000.0,Laptop,Electronics,offline,Chennai,2025-11-10,1,Card,0.15,924f9c219200eca55869d895a975b2e187e682ba279e90dc9b55ef22310e6019,XXXXXX6027,successful,Laptop,Electronics,250000.0,37500.0,212500.0
3899,82,Brittney Watkins,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-06-07,3,Card,0.1,25c2b11e42c20dc3af0ef8c70bffed808715ac1cafd4c5d5fe0ad2614278ad7f,XXXXXX3667,successful,TV,Electronics,135000.0,13500.0,121500.0
3900,609,David Adams,110,45000.0,Microwave,home appliances,online,Delhi,2025-09-22,1,Cash,0.2,8192497941b0d6311dbc97c18b44c6d5ba82fdd43b962ffa20eeba15365f450d,XXXXXX4422,successful,Microwave,Home Appliances,45000.0,9000.0,36000.0
3901,313,Mary Lowe,110,45000.0,Microwave,HOME,online,Delhi,2026-03-13,1,Cash,0.35,27880315cca11c389b4fc55c28781f1e3bfe5f32981b001e4879d996be3ee6ba,XXXXXX2640,successful,Microwave,Home Appliances,45000.0,15749.999999999998,29250.0
3902,593,William Taylor,108,15000.0,Mixer Grinder,HOME,online,Delhi,2025-12-25,4,UPI,0.05,c13f78cae738f825d7b64d4c5254bec5ceac166e17e875a1f9791604de315b23,XXXXXX1384,successful,Mixer Grinder,Home Appliances,60000.0,3000.0,57000.0
3902,593,William Taylor,108,15000.0,Mixer Grinder,HOME,online,Delhi,2025-12-25,4,UPI,0.05,c13f78cae738f825d7b64d4c5254bec5ceac166e17e875a1f9791604de315b23,XXXXXX1384,failed,Mixer Grinder,Home Appliances,60000.0,3000.0,57000.0
3903,950,Cheyenne Mason,110,45000.0,Microwave,home appliances,online,Delhi,2026-03-07,4,UPI,0.4,7fe743331ca3637e03d7c422ed883dce2007f2d6b5316949a7b6488a665e8e23,XXXXXX9331,successful,Microwave,Home Appliances,180000.0,72000.0,108000.0
3904,879,Andrew Johnston,102,70000.0,Phone,Electronics,offline,Mumbai,2025-04-30,4,Cash,0.3,00c35cabe59c83334d07138ab1012cc4751373225292a52b8e8488d820954870,XXXXXX8466,successful,Phone,Electronics,280000.0,84000.0,196000.0
3905,279,Lucas Stevens,108,15000.0,Mixer Grinder,HOME,offline,Hyderabad,2025-09-08,5,UPI,0.1,33933446c67203085ccdace92d436095f6c499802174dff50401efc4ad22da46,XXXXXX3687,successful,Mixer Grinder,Home Appliances,75000.0,7500.0,67500.0
3906,554,Jason Myers,101,250000.0,Laptop,Electronics,online,Bangalore,2025-11-13,2,Cash,0.15,c9616f6dc85ea2cd7a2d0a11be1e9eeab4a51340077dc834cb0f5c351f130644,XXXXXX3840,successful,Laptop,Electronics,500000.0,75000.0,425000.0
3907,797,Anthony Martinez,106,80000.0,Sofa,Furniture,online,Bangalore,2025-03-08,5,Card,0.05,1daa3d7da0df522ae5e24fc8f50239a9c27630ce1d99c0e01c087f4e65e783a3,XXXXXX0534,successful,Sofa,Furniture,400000.0,20000.0,380000.0
3908,838,Susan Torres,102,70000.0,Phone,Electronics,online,Chennai,2025-06-07,1,Card,0.05,d963ec958fe698223197322410b345061770c0599a9638fd33e321690a5f8ae6,XXXXXX6426,successful,Phone,Electronics,70000.0,3500.0,66500.0
